Label,plus_test,minus_test
6966n1,True,False
6972f1,False,False
6972f2,False,False
6975a1,False,False
6975b1,False,False
6975i1,True,False
6975i2,True,False
6975j1,False,False
6975k1,False,False
6975k2,False,False
6976a1,True,False
6976b1,False,False
6976c1,False,False
6980a1,False,False
6980b1,False,False
6980b2,False,False
6984d1,False,False
6984d2,False,False
6989a1,False,False
7008b1,False,True
7008b2,False,True
7008j1,False,False
7008j2,False,False
7014p1,False,False
7035b1,False,False
7035b2,False,False
7035c1,False,False
7035i1,False,True
7035j1,False,False
7040b1,False,False
7040k1,False,True
7040t1,False,False
7042c1,False,False
7042c2,False,False
7045a1,False,False
7045a2,False,False
7045b1,False,False
7045b2,False,False
7056ba1,False,False
7056ba2,False,False
7056bk1,False,False
7056bk2,False,False
7062u1,False,False
7062u2,False,False
7067c1,False,False
7068c1,False,False
7068c2,False,False
7070b1,True,False
7074a1,False,False
7074c1,False,False
7077b1,False,True
7088i1,False,False
7094d1,False,False
7112c1,True,False
7112c2,True,False
7120a1,False,False
7120a2,False,False
7120d1,False,False
7120d2,False,False
7120e1,False,False
7120e2,False,False
7120l1,False,False
7120l2,False,False
7128f1,False,False
7130e1,False,False
7140f1,False,False
7140f2,False,False
7140k1,True,False
7140k2,True,False
7140n1,False,False
7140n2,False,False
7145a1,False,False
7154a1,False,False
7154i1,False,False
7155b1,False,False
7155c1,False,False
7155h1,False,False
7155i1,False,False
7175e1,False,False
7192b1,False,False
7200b1,False,True
7200b2,False,True
7200c1,False,False
7200c2,False,False
7200u1,False,False
7200bl1,False,True
7206a1,False,False
7206a2,False,False
7218c1,False,False
7218c2,False,False
7218e1,False,False
7223a1,False,False
7230d1,False,False
7230d2,False,False
7230f1,False,True
7230f2,False,True
7238f1,False,False
7245a1,False,False
7245h1,False,False
7245j1,False,False
7245j2,False,False
7262a1,False,False
7266i1,False,False
7266j1,False,False
7271a1,False,False
7272g1,False,False
7285d1,False,False
7285f1,False,False
7296l1,False,False
7296l2,False,False
7315c1,False,True
7315c2,False,True
7315g1,False,False
7315g2,False,False
7322f1,False,False
7360o1,False,False
7362b1,False,False
7362b2,False,False
7363a1,True,True
7366a1,False,False
7377d1,False,False
7378a1,False,False
7378o1,True,False
7378o2,True,False
7380b1,False,False
7380c1,False,False
7398g1,False,False
7400a1,False,False
7400b1,False,False
7400i1,False,False
7408a1,False,False
7408a2,False,False
7426c1,False,False
7426c2,False,False
7426e1,False,False
7426e2,False,False
7434a1,False,False
7434a2,False,False
7440b1,False,False
7440b2,False,False
7443a1,False,False
7446d1,False,False
7446d2,False,False
7446e1,False,True
7446e2,False,True
7448a1,True,False
7448f1,False,False
7450c1,False,False
7450m1,False,False
7455a1,True,True
7476a1,False,False
7490c1,False,False
7490c2,False,False
7506a1,False,False
